urn:cts:phoros:stele1.year3:front.1.13,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.14,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.15,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.16,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.17,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.2,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.3,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.31,urn:cite:phoros:stones.atl15
urn:cts:phoros:stele1.year3:front.1.31,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.1.32,urn:cite:phoros:stones.atl15
urn:cts:phoros:stele1.year3:front.1.32,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.1.4,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.5,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.6,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.7,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.8,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.1.9,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.10,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.11,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.2.11,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.12,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.2,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.28,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.2.29,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.2.3,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.2.30,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.2.31,urn:cite:phoros:stones.atl16
urn:cts:phoros:stele1.year3:front.2.4,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.2.5,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.6,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.2.6,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.7,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.8,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.2.8,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.2.9,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.10,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.11,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.2,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.25,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.26,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.28,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.29,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.3,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.31,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.4,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.5,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.6,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.7,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.8,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.3.9,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.4.10,urn:cite:phoros:stones.atl13
urn:cts:phoros:stele1.year3:front.4.10,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.11,urn:cite:phoros:stones.atl13
urn:cts:phoros:stele1.year3:front.4.11,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.12,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.13,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.14,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.15,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.16,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.17,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.19,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.2,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year3:front.4.20,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.24,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.25,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.26,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.27,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.28,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.29,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.3,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year3:front.4.30,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.31,urn:cite:phoros:stones.atl17
urn:cts:phoros:stele1.year3:front.4.4,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year3:front.4.5,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year3:front.4.7,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.8,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.4.9,urn:cite:phoros:stones.atl13
urn:cts:phoros:stele1.year3:front.4.9,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.10,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.10,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.11,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.11,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.12,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.12,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.13,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.13,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.14,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.14,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.15,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.15,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.16,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.17,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.17,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.18,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.19,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.19,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.2,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.20,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.21,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.21,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.22,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.22,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.23,urn:cite:phoros:stones.atl14
urn:cts:phoros:stele1.year3:front.5.24,urn:cite:phoros:stones.atl14
